InputSize,Algorithm,Type,ThreadCount,TimeGenData,TimeSort,TimeVerify,TimeTotal,IsSorted
1000000,merge,mta,14,5.37397,20.5404,0.013095,25.9275,1
1000000,merge,mta,14,5.38279,20.1798,0.01606,25.5787,1
1000000,merge,mta,14,5.43957,20.4145,0.013395,25.8675,1
1000000,merge,mta,14,5.57835,21.5586,0.013977,27.1509,1
1000000,merge,mta,14,5.38004,19.9629,0.013806,25.3568,1
1000000,merge,mta,14,5.41497,20.4731,0.015739,25.9038,1
1000000,merge,mta,14,5.46394,19.8668,0.013786,25.3445,1
1000000,merge,mta,14,5.3965,20.1976,0.013625,25.6077,1
1000000,merge,mta,14,5.42214,20.0762,0.014127,25.5125,1
1000000,merge,mta,14,5.59326,19.8735,0.013726,25.4805,1
1000000,merge,mta,14,5.41157,20.5711,0.013736,25.9964,1
1000000,merge,mta,14,5.42911,20.3361,0.013946,25.7791,1
1000000,merge,mta,14,5.48301,20.9547,0.017533,26.4553,1
1000000,merge,mta,14,5.50962,22.1886,0.016871,27.7151,1
1000000,merge,mta,14,5.43015,19.6887,0.012483,25.1314,1
1000000,merge,mta,14,5.40157,20.6042,0.014217,26.02,1
1000000,merge,mta,14,5.43185,20.5629,0.012834,26.0075,1
1000000,merge,mta,14,5.38612,20.4627,0.013766,25.8626,1
1000000,merge,mta,14,5.39928,19.3448,0.014327,24.7584,1
1000000,merge,mta,14,5.50894,19.6036,0.013987,25.1265,1
1000000,merge,mta,14,5.37674,19.5606,0.014768,24.9521,1
1000000,merge,mta,14,5.42291,19.9392,0.013846,25.3759,1
1000000,merge,mta,14,5.35193,20.324,0.013766,25.6897,1
1000000,merge,mta,14,5.63166,20.7423,0.014156,26.3881,1
1000000,merge,mta,14,5.39332,20.2192,0.013355,25.6259,1
1000000,merge,mta,14,5.5203,20.1517,0.014086,25.6861,1
1000000,merge,mta,14,5.32567,20.1701,0.013846,25.5097,1
1000000,merge,mta,14,5.33203,19.9712,0.013576,25.3168,1
1000000,merge,mta,14,5.31319,20.4078,0.013545,25.7345,1
1000000,merge,mta,14,5.31848,21.246,0.01588,26.5804,1
1000000,merge,mta,14,5.51206,19.9892,0.013566,25.5148,1
1000000,merge,mta,14,5.3529,20.3078,0.013776,25.6745,1
1000000,merge,mta,14,5.41375,20.9082,0.014247,26.3362,1
1000000,merge,mta,14,5.4359,21.1477,0.013685,26.5973,1
1000000,merge,mta,14,5.2918,20.2272,0.01604,25.5351,1
1000000,merge,mta,14,5.36666,20.2965,0.012864,25.676,1
1000000,merge,mta,14,5.57554,21.0363,0.014226,26.626,1
1000000,merge,mta,14,5.317,20.5292,0.013274,25.8594,1
1000000,merge,mta,14,5.53534,20.7991,0.013225,26.3476,1
1000000,merge,mta,14,5.28426,20.0065,0.014096,25.3048,1
1000000,merge,mta,14,5.30438,19.6234,0.014247,24.942,1
1000000,merge,mta,14,5.43876,19.9797,0.016391,25.4348,1
1000000,merge,mta,14,5.38226,19.7057,0.014207,25.1021,1
1000000,merge,mta,14,5.31578,20.3523,0.013736,25.6818,1
1000000,merge,mta,14,5.38807,20.3077,0.014026,25.7098,1
1000000,merge,mta,14,5.40486,19.883,0.013105,25.3009,1
1000000,merge,mta,14,5.32755,20.471,0.014136,25.8127,1
1000000,merge,mta,14,5.53802,20.39,0.013225,25.9412,1
1000000,merge,mta,14,5.34902,20.8912,0.012603,26.2528,1
1000000,merge,mta,14,5.25549,20.1657,0.014587,25.4358,1
1000000,merge,mta,14,5.43125,19.9175,0.014106,25.3629,1
1000000,merge,mta,14,5.34079,20.887,0.017152,26.245,1
1000000,merge,mta,14,5.43149,20.3563,0.013836,25.8016,1
1000000,merge,mta,14,5.40754,19.9256,0.013755,25.3469,1
1000000,merge,mta,14,5.65116,20.5497,0.011973,26.2128,1
1000000,merge,mta,14,5.43115,19.6532,0.014486,25.0988,1
1000000,merge,mta,14,5.36751,19.7038,0.013455,25.0847,1
1000000,merge,mta,14,5.40926,19.5717,0.015238,24.9962,1
1000000,merge,mta,14,5.25754,20.2014,0.017071,25.476,1
1000000,merge,mta,14,5.47129,20.5173,0.013866,26.0024,1
1000000,merge,mta,14,5.43004,19.823,0.013675,25.2667,1
1000000,merge,mta,14,5.34967,19.625,0.013355,24.9881,1
1000000,merge,mta,14,5.48998,20.3179,0.013786,25.8217,1
1000000,merge,mta,14,5.40227,20.5045,0.018404,25.9252,1
1000000,merge,mta,15,5.36827,19.4026,0.016761,24.7876,1
1000000,merge,mta,15,5.49398,19.9486,0.015299,25.4579,1
1000000,merge,mta,15,5.42557,18.9061,0.017082,24.3488,1
1000000,merge,mta,15,5.49325,18.7249,0.014256,24.2324,1
1000000,merge,mta,15,5.33417,19.8158,0.014276,25.1642,1
1000000,merge,mta,15,5.3925,19.7009,0.014577,25.108,1
1000000,merge,mta,15,5.33211,20.413,0.013903,25.759,1
1000000,merge,mta,15,5.31006,19.1521,0.013854,24.476,1
1000000,merge,mta,15,5.35775,18.5959,0.014134,23.9678,1
1000000,merge,mta,15,5.37134,18.57,0.015356,23.9567,1
1000000,merge,mta,15,5.35588,18.6233,0.014355,23.9935,1
1000000,merge,mta,15,5.42576,18.9432,0.014204,24.3832,1
1000000,merge,mta,15,5.40247,18.8696,0.014124,24.2862,1
1000000,merge,mta,15,5.26651,18.8159,0.016177,24.0986,1
1000000,merge,mta,15,5.24908,18.6244,0.014714,23.8882,1
1000000,merge,mta,15,5.38194,20.4794,0.016548,25.8779,1
1000000,merge,mta,15,5.38033,19.4113,0.014334,24.806,1
1000000,merge,mta,15,5.37561,19.4897,0.016768,24.882,1
1000000,merge,mta,15,5.30034,20.3622,0.013853,25.6764,1
1000000,merge,mta,15,5.37465,20.7188,0.013923,26.1074,1
1000000,merge,mta,15,5.3742,19.199,0.014284,24.5875,1
1000000,merge,mta,15,5.28651,19.0067,0.014204,24.3074,1
1000000,merge,mta,15,5.40409,18.8619,0.014264,24.2803,1
1000000,merge,mta,15,5.42373,19.1885,0.013923,24.6262,1
1000000,merge,mta,15,5.39134,19.1595,0.013393,24.5642,1
1000000,merge,mta,15,5.28336,18.8803,0.014475,24.1781,1
1000000,merge,mta,15,5.31487,19.5771,0.014534,24.9065,1
1000000,merge,mta,15,5.37298,19.5205,0.013383,24.9068,1
1000000,merge,mta,15,5.20465,18.5405,0.015416,23.7605,1
1000000,merge,mta,15,5.36053,20.03,0.016668,25.4072,1
1000000,merge,mta,15,5.23145,18.9843,0.014054,24.2298,1
1000000,merge,mta,15,5.25047,18.7935,0.014895,24.0589,1
1000000,merge,mta,15,5.23672,18.5537,0.015416,23.8058,1
1000000,merge,mta,15,5.36509,19.0297,0.014414,24.4092,1
1000000,merge,mta,15,5.33694,19.5599,0.013252,24.91,1
1000000,merge,mta,15,5.37353,19.5071,0.013382,24.894,1
1000000,merge,mta,15,5.29213,19.2123,0.013663,24.5181,1
1000000,merge,mta,15,5.38309,19.3204,0.013723,24.7172,1
1000000,merge,mta,15,5.27763,19.4888,0.013533,24.78,1
1000000,merge,mta,15,5.33422,18.8023,0.014835,24.1514,1
1000000,merge,mta,15,5.3174,20.3005,0.015907,25.6338,1
1000000,merge,mta,15,5.83332,23.9877,0.017219,29.8383,1
1000000,merge,mta,15,5.32065,19.1066,0.013933,24.4412,1
1000000,merge,mta,15,5.27047,19.0259,0.013883,24.3103,1
1000000,merge,mta,15,5.4562,19.0124,0.013883,24.4825,1
1000000,merge,mta,15,5.40144,20.2875,0.016778,25.7057,1
1000000,merge,mta,15,5.43474,19.1798,0.015066,24.6296,1
1000000,merge,mta,15,5.32702,18.9407,0.013132,24.2809,1
1000000,merge,mta,15,5.32387,19.1408,0.014985,24.4796,1
1000000,merge,mta,15,5.38098,18.9914,0.013943,24.3863,1
1000000,merge,mta,15,5.35967,19.7462,0.016728,25.1226,1
1000000,merge,mta,15,5.39851,18.9061,0.0178,24.3224,1
1000000,merge,mta,15,5.31929,19.3408,0.016809,24.6769,1
1000000,merge,mta,15,5.33614,19.335,0.013513,24.6846,1
1000000,merge,mta,15,5.40831,18.7198,0.015466,24.1436,1
1000000,merge,mta,15,5.30308,18.6947,0.014825,24.0126,1
1000000,merge,mta,15,5.27967,19.649,0.013933,24.9426,1
1000000,merge,mta,15,5.38361,19.5654,0.014154,24.9632,1
1000000,merge,mta,15,5.30658,19.352,0.013463,24.672,1
1000000,merge,mta,15,5.33709,19.2389,0.014073,24.5901,1
1000000,merge,mta,15,5.31201,19.3285,0.016478,24.657,1
1000000,merge,mta,15,5.30469,19.2483,0.013483,24.5665,1
1000000,merge,mta,15,5.38521,19.3781,0.015055,24.7783,1
1000000,merge,mta,15,5.34845,20.3934,0.015947,25.7578,1
1000000,merge,mta,15,5.39413,18.8379,0.014014,24.246,1
1000000,merge,mta,15,5.34788,18.6829,0.013363,24.0441,1
1000000,merge,mta,15,5.40653,19.2242,0.014374,24.6451,1
1000000,merge,mta,15,5.35683,19.3856,0.013864,24.7563,1
1000000,merge,mta,15,5.35529,18.5008,0.016538,23.8727,1
1000000,merge,mta,15,5.45374,19.2449,0.013713,24.7123,1
1000000,merge,mta,15,5.25039,18.5006,0.014685,23.7657,1
1000000,merge,mta,15,5.36799,18.6759,0.014154,24.0581,1
1000000,merge,mta,15,5.37113,18.859,0.013803,24.2439,1
1000000,merge,mta,15,5.36991,19.4762,0.015897,24.862,1
1000000,merge,mta,15,5.27044,19.556,0.013583,24.8401,1
1000000,merge,mta,15,5.34684,19.0867,0.013533,24.4471,1
1000000,merge,mta,15,5.30772,18.7345,0.014875,24.0571,1
1000000,merge,mta,15,5.36286,19.887,0.013223,25.2631,1
1000000,merge,mta,15,5.33254,18.982,0.014214,24.3287,1
1000000,merge,mta,15,5.30499,18.6577,0.014595,23.9772,1
1000000,merge,mta,15,5.34818,19.4772,0.017119,24.8425,1
1000000,merge,mta,15,5.18747,18.4647,0.016217,23.6684,1
1000000,merge,mta,15,5.31905,19.567,0.014164,24.9002,1
1000000,merge,mta,15,5.28006,18.8659,0.014775,24.1608,1
1000000,merge,mta,15,5.28718,18.5274,0.014495,23.8291,1
1000000,merge,mta,15,5.39801,19.4164,0.013232,24.8276,1
1000000,merge,mta,15,5.32593,19.2729,0.015166,24.614,1
1000000,merge,mta,15,5.28896,18.2634,0.015196,23.5676,1
1000000,merge,mta,15,5.37511,19.6688,0.013833,25.0577,1
1000000,merge,mta,15,5.28667,18.724,0.014474,24.0251,1
1000000,merge,mta,15,5.29382,19.2968,0.013633,24.6043,1
1000000,merge,mta,15,5.3313,20.8638,0.016658,26.2118,1
1000000,merge,mta,15,5.4907,19.552,0.016789,25.0595,1
1000000,merge,mta,15,5.42594,18.8704,0.013654,24.31,1
1000000,merge,mta,15,5.31217,18.7886,0.014324,24.1151,1
1000000,merge,mta,15,5.30504,20.1916,0.013483,25.5101,1
1000000,merge,mta,15,5.35018,18.9477,0.014214,24.3121,1
1000000,merge,mta,15,5.33674,19.2044,0.016879,24.558,1
1000000,merge,mta,15,5.23743,19.336,0.015937,24.5894,1
1000000,merge,mta,15,5.30583,18.89,0.016287,24.2121,1
1000000,merge,mta,16,5.33828,19.4216,0.013613,24.7735,1
1000000,merge,mta,16,5.31832,18.7213,0.016688,24.0564,1
1000000,merge,mta,16,5.26903,18.4972,0.016558,23.7828,1
1000000,merge,mta,16,5.27764,18.5656,0.013503,23.8568,1
1000000,merge,mta,16,5.36197,19.0889,0.014505,24.4654,1
1000000,merge,mta,16,5.31603,19.9885,0.016909,25.3215,1
1000000,merge,mta,16,5.30127,18.2791,0.014094,23.5945,1
1000000,merge,mta,16,5.33059,19.5537,0.01753,24.9018,1
1000000,merge,mta,16,5.31217,19.1117,0.016598,24.4405,1
1000000,merge,mta,16,5.26583,20.0744,0.014525,25.3547,1
1000000,merge,mta,16,5.25968,18.5155,0.014385,23.7895,1
1000000,merge,mta,16,5.20613,19.8596,0.013463,25.0792,1
1000000,merge,mta,16,5.277,22.1196,0.014244,27.4108,1
1000000,merge,mta,16,5.35434,18.3471,0.015326,23.7168,1
1000000,merge,mta,16,5.50194,18.5077,0.013313,24.023,1
1000000,merge,mta,16,5.35063,18.317,0.014555,23.6822,1
1000000,merge,mta,16,5.22844,18.9069,0.0173,24.1526,1
1000000,merge,mta,16,5.26925,20.1095,0.017579,25.3963,1
1000000,merge,mta,16,5.30583,18.4433,0.014465,23.7636,1
1000000,merge,mta,16,5.28845,18.8048,0.013874,24.1071,1
1000000,merge,mta,16,5.45807,18.8377,0.011981,24.3077,1
1000000,merge,mta,16,5.30916,20.8038,0.014996,26.128,1
1000000,merge,mta,16,5.37613,18.7511,0.016668,24.1439,1
1000000,merge,mta,16,5.33166,18.6538,0.016418,24.0019,1
1000000,merge,mta,16,5.23333,18.6072,0.016878,23.8574,1
1000000,merge,mta,16,5.31101,18.5375,0.013663,23.8622,1
1000000,merge,mta,16,5.2893,18.4752,0.013042,23.7775,1
1000000,merge,mta,16,5.25388,18.7653,0.013874,24.0331,1
1000000,merge,mta,16,5.35191,18.5591,0.014634,23.9257,1
1000000,merge,mta,16,5.3171,18.9801,0.016548,24.3138,1
1000000,merge,mta,16,5.42733,18.885,0.014815,24.3271,1
1000000,merge,mta,16,5.33161,19.3512,0.013813,24.6967,1
1000000,merge,mta,16,5.33866,18.8298,0.013443,24.1819,1
1000000,merge,mta,16,5.28671,18.2476,0.013893,23.5482,1
1000000,merge,mta,16,5.32522,18.7162,0.016397,24.0578,1
1000000,merge,mta,16,5.54304,21.0172,0.013943,26.5742,1
1000000,merge,mta,16,5.29308,26.3711,0.012922,31.6771,1
1000000,merge,mta,16,5.35116,19.0063,0.014564,24.372,1
1000000,merge,mta,16,5.26018,19.071,0.015286,24.3465,1
1000000,merge,mta,16,5.34176,18.7291,0.016368,24.0873,1
1000000,merge,mta,16,5.34544,19.2108,0.01194,24.5682,1
1000000,merge,mta,16,5.34659,22.2915,0.011319,27.6494,1
1000000,merge,mta,16,5.31975,21.5488,0.014235,26.8828,1
1000000,merge,mta,16,5.23407,21.2697,0.013723,26.5175,1
1000000,merge,mta,16,5.28345,19.3154,0.016378,24.6152,1
1000000,merge,mta,16,5.32715,22.2542,0.013994,27.5953,1
1000000,merge,mta,16,5.27727,19.4741,0.014935,24.7663,1
1000000,merge,mta,16,5.49348,20.1408,0.016678,25.651,1
1000000,merge,mta,16,5.37664,18.4984,0.014144,23.8892,1
1000000,merge,mta,16,5.27658,21.5188,0.01174,26.8072,1
1000000,merge,mta,16,5.35743,19.1869,0.013603,24.5579,1
1000000,merge,mta,16,5.27579,21.3994,0.010608,26.6858,1
1000000,merge,mta,16,5.26896,18.8619,0.016017,24.1469,1
1000000,merge,mta,16,5.28633,18.5142,0.014234,23.8147,1
1000000,merge,mta,16,5.34078,18.6433,0.016178,24.0003,1
1000000,merge,mta,16,5.26557,19.1753,0.016538,24.4574,1
1000000,merge,mta,16,5.36053,22.3622,0.013393,27.7361,1
1000000,merge,mta,16,5.24165,18.8402,0.01165,24.0935,1
1000000,merge,mta,16,5.41147,21.6303,0.015356,27.0572,1
1000000,merge,mta,16,5.36401,22.2463,0.014024,27.6244,1
1000000,merge,mta,16,5.89928,17.6243,0.013233,23.5368,1
1000000,merge,mta,16,5.90492,19.0073,0.013553,24.9258,1
1000000,merge,mta,16,5.29139,18.425,0.014404,23.7308,1
1000000,merge,mta,16,5.30463,23.5748,0.044966,28.9244,1
1000000,merge,mta,16,5.99617,19.721,0.014114,25.7313,1
1000000,merge,mta,16,6.02106,21.4407,0.014044,27.4758,1
1000000,merge,mta,16,5.43058,18.9375,0.013413,24.3815,1
1000000,merge,mta,16,5.29727,18.2918,0.014204,23.6033,1
1000000,merge,mta,16,5.34096,18.2056,0.015947,23.5625,1
1000000,merge,mta,16,5.31499,18.6427,0.016368,23.974,1
1000000,merge,mta,16,5.39676,18.7424,0.015827,24.155,1
1000000,merge,mta,16,5.30603,18.5048,0.016748,23.8276,1
1000000,merge,mta,16,5.18728,18.2035,0.014324,23.4051,1
1000000,merge,mta,16,5.38938,18.921,0.014284,24.3246,1
1000000,merge,mta,16,5.23563,20.6976,0.013393,25.9466,1
1000000,merge,mta,16,5.35948,19.1838,0.016448,24.5597,1
1000000,merge,mta,16,6.06296,18.0526,0.013994,24.1296,1
1000000,merge,mta,16,5.92543,21.4351,0.013543,27.3741,1
1000000,merge,mta,16,5.25678,18.6625,0.013273,23.9326,1
1000000,merge,mta,16,5.31648,18.7795,0.016648,24.1126,1
1000000,merge,mta,16,5.31585,18.7448,0.016639,24.0773,1
1000000,merge,mta,16,5.24199,18.8088,0.015877,24.0667,1
1000000,merge,mta,16,5.3847,21.9503,0.016639,27.3517,1
1000000,merge,mta,16,5.32049,20.4004,0.013123,25.734,1
1000000,merge,mta,16,5.30914,18.7025,0.016789,24.0284,1
1000000,merge,mta,16,5.37277,18.2483,0.014615,23.6357,1
1000000,merge,mta,16,5.35956,20.9456,0.01738,26.3225,1
1000000,merge,mta,16,5.94881,18.1704,0.016909,24.1361,1
1000000,merge,mta,16,5.34589,18.3906,0.014094,23.7506,1
1000000,merge,mta,16,5.28709,18.6457,0.016679,23.9495,1
1000000,merge,mta,16,5.29117,18.3189,0.015367,23.6255,1
1000000,merge,mta,16,5.33017,21.5907,0.013553,26.9344,1
1000000,merge,mta,16,5.30054,18.6889,0.016599,24.0061,1
1000000,merge,mta,16,5.33231,21.5166,0.013733,26.8626,1
1000000,merge,mta,16,5.36991,18.4779,0.014155,23.862,1
1000000,merge,mta,16,5.25786,18.7524,0.016809,24.0271,1
1000000,merge,mta,16,5.29865,18.8194,0.014465,24.1325,1
1000000,merge,mta,16,5.24588,18.8498,0.015947,24.1116,1
1000000,merge,mta,16,5.3457,18.9642,0.013383,24.3233,1
1000000,merge,mta,16,5.28012,18.4835,0.016929,23.7806,1
1000000,quick,mta,2,5.30481,113.565,0.238216,119.108,1
1000000,quick,mta,2,5.47362,117.372,0.233708,123.079,1
1000000,quick,mta,2,5.52095,113.313,0.237815,119.072,1
1000000,quick,mta,2,5.44018,115.987,0.230604,121.658,1
1000000,quick,mta,2,5.81463,120.337,0.261766,126.414,1
1000000,quick,mta,2,6.22905,113.876,0.23408,120.339,1
1000000,quick,mta,2,5.57646,116.216,0.252871,122.046,1
1000000,quick,mta,2,5.37912,114.384,0.225445,119.989,1
1000000,quick,mta,2,5.52266,117.148,0.233769,122.904,1
1000000,quick,mta,2,5.65666,111.689,0.232567,117.578,1
1000000,quick,mta,2,5.56468,116.631,0.239378,122.435,1
1000000,quick,mta,2,5.50242,115.092,0.226957,120.821,1
1000000,quick,mta,2,5.70157,115.888,0.243736,121.834,1
1000000,quick,mta,2,5.35738,114.921,0.233098,120.512,1
1000000,quick,mta,2,5.44279,116.275,0.258542,121.977,1
1000000,quick,mta,2,6.21991,117.961,0.240702,124.422,1
1000000,quick,mta,2,5.39909,116.229,0.238568,121.867,1
1000000,quick,mta,2,5.5302,120.133,0.231535,125.895,1
1000000,quick,mta,2,5.78834,116.231,0.236414,122.256,1
1000000,quick,mta,2,5.64493,114.58,0.238017,120.463,1
1000000,quick,mta,2,5.54082,116.037,0.240822,121.819,1
1000000,quick,mta,2,5.59966,114.062,0.238198,119.9,1
1000000,quick,mta,2,5.56277,117.016,0.238258,122.817,1
1000000,quick,mta,2,5.63417,116.774,0.231516,122.639,1
1000000,quick,mta,2,5.75092,118.384,0.229552,124.365,1
1000000,quick,mta,2,5.41259,113.36,0.240331,119.013,1
1000000,quick,mta,2,5.53038,111.801,0.235352,117.567,1
1000000,quick,mta,2,5.62546,115.614,0.375844,121.615,1
1000000,quick,mta,2,6.01132,114.33,0.241003,120.582,1
1000000,quick,mta,2,5.55666,113.677,0.23988,119.474,1
1000000,quick,mta,2,5.61875,117.006,0.242245,122.867,1
1000000,quick,mta,2,5.49612,112.102,0.232919,117.831,1
1000000,quick,mta,2,5.53497,112.432,0.247173,118.214,1
1000000,quick,mta,2,5.28986,112.668,0.252272,118.21,1
1000000,quick,mta,2,5.7246,113.545,0.230094,119.5,1
1000000,quick,mta,2,5.52789,114.945,0.238659,120.711,1
1000000,quick,mta,2,5.64783,115.287,0.253856,121.189,1
1000000,quick,mta,2,5.45525,120.741,0.244339,126.44,1
1000000,quick,mta,2,5.64202,113.14,0.23919,119.021,1
1000000,quick,mta,2,5.70064,118.017,0.234693,123.952,1
1000000,quick,mta,2,5.50537,114.404,0.246804,120.156,1
1000000,quick,mta,2,5.55849,118.671,0.245952,124.475,1
1000000,quick,mta,2,5.45229,113.947,0.239961,119.639,1
1000000,quick,mta,2,5.59683,112.884,0.239852,118.721,1
1000000,quick,mta,2,5.71122,112.796,0.237508,118.745,1
1000000,quick,mta,2,5.68257,116.616,0.237308,122.536,1
1000000,quick,mta,2,5.57158,117.055,0.234082,122.86,1
1000000,quick,mta,2,5.56636,113.643,0.23861,119.448,1
1000000,quick,mta,2,5.66886,115.891,0.23852,121.798,1
1000000,quick,mta,2,5.68487,117.415,0.239471,123.339,1
1000000,quick,mta,2,5.62498,111.068,0.24436,116.938,1
1000000,quick,mta,2,5.52422,111.748,0.238069,117.511,1
1000000,quick,mta,2,5.39455,113.258,0.2389,118.892,1
1000000,quick,mta,2,5.57245,110.633,0.227962,116.433,1
1000000,quick,mta,2,5.31818,114.915,0.233822,120.467,1
1000000,quick,mta,2,5.63084,115.232,0.239763,121.103,1
1000000,quick,mta,2,5.42904,111.886,0.2388,117.554,1
1000000,quick,mta,2,5.63997,118.698,0.225357,124.563,1
1000000,quick,mta,2,5.36324,112.815,0.235686,118.414,1
1000000,quick,mta,2,5.618,115.654,0.245412,121.518,1
1000000,quick,mta,2,5.6051,115.461,0.237919,121.304,1
1000000,quick,mta,2,5.70514,115.412,0.232901,121.35,1
1000000,quick,mta,2,5.51175,113.713,0.244241,119.469,1
1000000,quick,mta,2,5.42421,115.397,0.242287,121.064,1
1000000,quick,mta,2,5.65178,115.286,0.23811,121.175,1
1000000,quick,mta,2,5.55946,115.203,0.234925,120.997,1
1000000,quick,mta,2,5.58553,114.339,0.238801,120.163,1
1000000,quick,mta,2,5.56083,117.218,0.246735,123.025,1
1000000,quick,mta,2,5.65987,117.079,0.244,122.983,1
1000000,quick,mta,2,5.54941,115.655,0.230687,121.435,1
1000000,quick,mta,2,5.58084,120.961,0.237619,126.779,1
1000000,quick,mta,2,5.56105,116.336,0.229345,122.127,1
1000000,quick,mta,2,5.60408,115.751,0.246575,121.602,1
1000000,quick,mta,2,5.57099,122.45,0.234574,128.255,1
1000000,quick,mta,2,5.5433,118.379,0.231098,124.153,1
1000000,quick,mta,2,5.60016,115.649,0.248899,121.498,1
1000000,quick,mta,2,5.41259,113.419,0.240745,119.072,1
1000000,quick,mta,2,5.75706,114.814,0.24935,120.82,1
1000000,quick,mta,2,5.60023,118.463,0.23214,124.295,1
1000000,quick,mta,2,5.66254,113.341,0.241997,119.245,1
1000000,quick,mta,2,5.53938,113.576,0.235155,119.35,1
1000000,quick,mta,2,5.54926,117.346,0.238923,123.134,1
1000000,quick,mta,2,5.41943,115.012,0.23773,120.669,1
1000000,quick,mta,2,5.62073,119.099,0.239393,124.959,1
1000000,quick,mta,2,5.54302,116.331,0.242098,122.116,1
1000000,quick,mta,2,5.51165,114.796,0.232842,120.541,1
1000000,quick,mta,2,5.63119,118.64,0.2317,124.503,1
1000000,quick,mta,2,5.58106,112.063,0.254119,117.898,1
1000000,quick,mta,2,5.64698,112.349,0.235216,118.232,1
1000000,quick,mta,2,5.95081,112.562,0.24305,118.755,1
1000000,quick,mta,2,5.50208,116.939,0.240285,122.681,1
1000000,quick,mta,2,5.55673,115.778,0.238241,121.573,1
1000000,quick,mta,2,5.54696,118.077,0.239834,123.864,1
1000000,quick,mta,2,5.44982,116.062,0.232262,121.744,1
1000000,quick,mta,2,5.36184,115.412,0.241898,121.016,1
1000000,quick,mta,2,5.59241,113.691,0.237831,119.521,1
1000000,quick,mta,2,5.58394,115.862,0.240246,121.686,1
1000000,quick,mta,2,5.53074,114.91,0.237371,120.679,1
1000000,quick,mta,2,5.61561,116.813,0.241758,122.67,1
1000000,quick,mta,2,5.43718,114.259,0.228385,119.925,1
1000000,quick,mta,3,5.45346,95.8549,0.244583,101.553,1
1000000,quick,mta,3,5.49862,94.8021,0.247769,100.549,1
1000000,quick,mta,3,5.54932,100.222,0.229217,106,1
1000000,quick,mta,3,5.56641,95.0085,0.245334,100.82,1
1000000,quick,mta,3,5.63218,96.5245,0.247879,102.405,1
1000000,quick,mta,3,5.52703,92.9165,0.24252,98.686,1
1000000,quick,mta,3,5.65666,95.3847,0.26004,101.301,1
1000000,quick,mta,3,5.63328,97.5883,0.244383,103.466,1
1000000,quick,mta,3,5.40405,94.695,0.244503,100.344,1
1000000,quick,mta,3,5.59583,97.5681,0.237632,103.402,1
1000000,quick,mta,3,5.39643,93.5532,0.260992,99.2106,1
1000000,quick,mta,3,5.61312,95.149,0.24244,101.005,1
1000000,quick,mta,3,5.54391,96.7694,0.250123,102.563,1
1000000,quick,mta,3,5.61815,97.5986,0.240407,103.457,1
1000000,quick,mta,3,5.61831,95.0089,0.252477,100.88,1
1000000,quick,mta,3,5.42753,95.8165,0.246527,101.491,1
1000000,quick,mta,3,5.36452,93.2668,0.242279,98.8736,1
1000000,quick,mta,3,5.36414,95.6062,0.233334,101.204,1
1000000,quick,mta,3,5.65132,95.2029,0.246607,101.101,1
1000000,quick,mta,3,5.61955,97.8866,0.245045,103.751,1
1000000,quick,mta,3,5.73767,95.3688,0.245817,101.352,1
1000000,quick,mta,3,5.7912,95.9109,0.239986,101.942,1
1000000,quick,mta,3,5.73682,95.7649,0.244915,101.747,1
1000000,quick,mta,3,5.4111,94.562,0.241338,100.214,1
1000000,quick,mta,3,5.40303,96.0523,0.246718,101.702,1
1000000,quick,mta,3,5.50486,95.6263,0.244554,101.376,1
1000000,quick,mta,3,5.61459,95.6504,0.236289,101.501,1
1000000,quick,mta,3,5.73502,100.188,0.240717,106.164,1
1000000,quick,mta,3,5.59356,97.2306,0.245566,103.07,1
1000000,quick,mta,3,5.64477,95.1357,0.245978,101.026,1
1000000,quick,mta,3,5.67798,95.3628,0.246708,101.287,1
1000000,quick,mta,3,5.58903,98.7064,0.248751,104.544,1
1000000,quick,mta,3,5.83598,95.6638,0.245186,101.745,1
1000000,quick,mta,3,5.66067,95.2131,0.244714,101.118,1
1000000,quick,mta,3,5.55802,96.533,0.238264,102.329,1
1000000,quick,mta,3,5.39689,95.6764,0.240819,101.314,1
1000000,quick,mta,3,5.61731,95.9347,0.256926,101.809,1
1000000,quick,mta,3,5.55825,95.4559,0.237352,101.252,1
1000000,quick,mta,3,5.41592,103.277,0.711397,109.405,1
1000000,quick,mta,3,5.40799,103.455,0.257508,109.121,1
1000000,quick,mta,3,6.33984,104.571,0.717086,111.628,1
1000000,quick,mta,3,5.92148,106.855,0.268366,113.045,1
1000000,quick,mta,3,5.67823,98.2632,0.244786,104.186,1
1000000,quick,mta,3,5.57727,96.4163,0.246348,102.24,1
1000000,quick,mta,3,5.68798,95.8995,0.251808,101.839,1
1000000,quick,mta,3,5.72663,95.868,0.331777,101.926,1
1000000,quick,mta,3,5.65336,94.9769,0.246889,100.877,1
1000000,quick,mta,3,5.59788,96.3442,0.240057,102.182,1
1000000,quick,mta,3,5.56993,99.5093,0.249484,105.329,1
1000000,quick,mta,3,8.24823,110.751,0.506121,119.506,1
1000000,quick,mta,3,5.87887,102.997,0.731392,109.607,1
1000000,quick,mta,3,6.3722,113.465,0.70743,120.545,1
1000000,quick,mta,3,5.38517,94.7457,0.245758,100.377,1
1000000,quick,mta,3,5.60744,95.8108,0.242722,101.661,1
1000000,quick,mta,3,5.3495,94.4776,0.247771,100.075,1
